persona_id	version	group	Q1	Q2	Q3	Q4_1	Q4_2	Q4_3	Q4_4	Q4_5	Q4_6	Q4_7	Q6	q6_correct	Q7	Q8	Q9	Q10	Q11_code	Q11_name	Q12	Q13	Q14	Q15	status	retry_count	input_tokens	output_tokens	retry_t1	retry_t2	input_tokens_t1	output_tokens_t1	input_tokens_t2	output_tokens_t2
V2-A-172	V2	A	2	11	2	5	10	20	30	25	7	3			10	9	1	55	13	東京都	1	1	7	3	ok	0	3928	97	0	0	1665	86	2263	11
V2-A-173	V2	A	2	10	2	5	10	25	35	20	3	2			10	9	1	53	13	東京都	1	1	6	5	ok	0	3926	97	0	0	1664	86	2262	11
V2-A-174	V2	A	1	8	2	5	10	25	30	20	5	5			9	9	2	66	11	埼玉県	1	8	2	1	ok	0	3928	97	0	0	1665	86	2263	11
V2-A-175	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	2	76	14	神奈川県	2	8	2	4	ok	0	3916	97	0	0	1659	86	2257	11
V2-A-176	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	1	53	27	大阪府	2	1	2	7	ok	0	3914	97	0	0	1658	86	2256	11
V2-A-177	V2	A	1	8	2	5	10	25	30	20	5	5			9	9	2	70	27	大阪府	1	6	1	2	ok	0	3948	97	0	0	1675	86	2273	11
V2-A-178	V2	A	2	10	2	5	10	20	30	25	7	3			10	9	1	69	14	神奈川県	2	3	6	5	ok	0	3944	97	0	0	1673	86	2271	11
V2-A-179	V2	A	1	8	2	5	10	25	30	20	5	5			9	11	2	50	13	東京都	1	8	2	5	ok	0	3932	97	0	0	1667	86	2265	11
V2-A-180	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	2	63	27	大阪府	2	1	4	6	ok	0	3912	97	0	0	1657	86	2255	11
V2-A-181	V2	A	1	8	2	5	10	25	30	20	5	5			9	9	2	62	1	北海道	1	8	2	1	ok	0	3922	95	0	0	1663	84	2259	11
V2-A-182	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	2	95	27	大阪府	1	7	6	3	ok	0	3940	97	0	0	1671	86	2269	11
V2-A-183	V2	A	1	8	2	10	15	25	25	15	5	5			9	9	1	55	5	秋田県	1	7	1	2	ok	0	3950	97	0	0	1676	86	2274	11
V2-A-184	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	2	31	23	愛知県	1	1	2	4	ok	0	3932	97	0	0	1667	86	2265	11
V2-A-185	V2	A	1	8	2	5	10	20	30	25	5	5			9	9	2	89	11	埼玉県	1	7	2	1	ok	0	3938	97	0	0	1670	86	2268	11
V2-A-186	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	1	41	28	兵庫県	1	6	7	1	ok	0	3934	97	0	0	1668	86	2266	11
V2-A-187	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	2	67	1	北海道	1	1	1	5	ok	0	3936	97	0	0	1669	86	2267	11
V2-A-188	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	1	71	28	兵庫県	2	1	2	4	ok	0	3914	97	0	0	1658	86	2256	11
V2-A-189	V2	A	2	10	2	5	5	20	30	30	5	5			10	9	1	69	43	熊本県	1	8	6	5	ok	0	3930	97	0	0	1666	86	2264	11
V2-A-190	V2	A	1	8	2	5	10	25	30	20	5	5			9	9	2	48	13	東京都	2	7	6	2	ok	0	3918	97	0	0	1660	86	2258	11
V2-A-191	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	2	49	40	福岡県	2	1	2	7	ok	0	3914	97	0	0	1658	86	2256	11
V2-A-192	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	1	70	18	福井県	2	2	6	2	ok	0	3900	97	0	0	1651	86	2249	11
V2-A-193	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	1	69	41	佐賀県	1	6	2	6	ok	0	3944	97	0	0	1673	86	2271	11
V2-A-194	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	1	40	3	岩手県	2	8	2	5	ok	0	3914	97	0	0	1658	86	2256	11
V2-A-195	V2	A	2	11	2	5	10	20	30	25	7	3			10	9	1	56	12	千葉県	2	7	6	5	ok	0	3920	97	0	0	1661	86	2259	11
V2-A-196	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	1	64	7	福島県	2	7	1	3	ok	0	3928	97	0	0	1665	86	2263	11
V2-A-197	V2	A	1	8	2	5	10	25	30	20	5	5			9	9	2	81	13	東京都	1	6	2	1	ok	0	3932	97	0	0	1667	86	2265	11
V2-A-198	V2	A	2	11	2	5	5	15	30	30	10	5			10	9	1	27	27	大阪府	2	8	2	2	ok	0	3914	97	0	0	1658	86	2256	11
V2-A-199	V2	A	1	8	2	5	10	25	30	20	5	5			9	9	2	63	14	神奈川県	2	6	2	1	ok	0	3916	97	0	0	1659	86	2257	11
V2-A-200	V2	A	2	11	2	5	10	20	30	25	7	3			10	9	1	28	23	愛知県	1	6	6	5	ok	0	3938	97	0	0	1670	86	2268	11
V2-A-201	V2	A	2	11	2	5	5	20	35	25	5	5			10	9	1	52	17	石川県	1	8	6	7	ok	0	3930	97	0	0	1666	86	2264	11
V2-A-202	V2	A	2	10	2	5	5	15	30	30	10	5			10	9	1	36	37	香川県	2	4	6	4	ok	0	3900	97	0	0	1651	86	2249	11
V2-A-203	V2	A	1	8	2	5	10	25	30	20	5	5			9	9	2	46	14	神奈川県	2	8	6	1	ok	0	3904	97	0	0	1653	86	2251	11
V2-A-204	V2	A	2	11	2	5	10	20	30	25	7	3			10	9	2	38	1	北海道	2	1	2	4	ok	0	3910	97	0	0	1656	86	2254	11
V2-A-205	V2	A	2	10	2	5	10	25	30	20	5	5			10	9	1	81	27	大阪府	1	8	6	4	ok	0	3930	97	0	0	1666	86	2264	11
V2-A-206	V2	A	1	8	2	5	10	25	30	20	5	5			9	11	1	45	29	奈良県	1	7	2	1	ok	0	3936	97	0	0	1669	86	2267	11
V2-A-207	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	1	54	29	奈良県	2	8	2	3	ok	0	3914	97	0	0	1658	86	2256	11
V2-A-208	V2	A	2	11	2	5	10	20	30	25	7	3			10	9	1	56	13	東京都	2	7	6	5	ok	0	3918	97	0	0	1660	86	2258	11
V2-A-209	V2	A	1	8	2	5	10	25	30	20	5	5			9	9	2	59	27	大阪府	1	7	5	1	ok	0	3936	97	0	0	1669	86	2267	11
V2-A-210	V2	A	2	11	2	5	5	15	25	35	10	5			11	9	2	98	27	大阪府	1	3	2	2	ok	0	3966	97	0	0	1684	86	2282	11
V2-A-211	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	1	34	13	東京都	2	8	4	3	ok	0	3912	97	0	0	1657	86	2255	11
V2-A-212	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	2	62	40	福岡県	2	1	6	1	ok	0	3900	97	0	0	1651	86	2249	11
V2-A-213	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	2	60	4	宮城県	1	1	2	2	ok	0	3932	97	0	0	1667	86	2265	11
V2-A-214	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	2	36	45	宮崎県	2	7	2	4	ok	0	3926	97	0	0	1664	86	2262	11
V2-A-215	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	1	51	23	愛知県	2	6	2	3	ok	0	3922	97	0	0	1662	86	2260	11
V2-A-216	V2	A	2	10	2	5	10	20	30	25	7	3			10	9	1	54	13	東京都	2	8	2	5	ok	0	3912	97	0	0	1657	86	2255	11
V2-A-217	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	1	70	27	大阪府	2	1	2	2	ok	0	3912	97	0	0	1657	86	2255	11
V2-A-218	V2	A	2	11	2	5	10	20	30	25	7	3			10	9	1	25	28	兵庫県	1	3	6	3	ok	0	3964	97	0	0	1683	86	2281	11
V2-A-219	V2	A	2	10	2	5	10	25	30	20	5	5			10	9	2	33	13	東京都	1	2	6	2	ok	0	3920	97	0	0	1661	86	2259	11
V2-A-220	V2	A	2	10	2	5	10	25	30	20	5	5			10	9	2	39	13	東京都	2	8	5	1	ok	0	3904	97	0	0	1653	86	2251	11
V2-A-221	V2	A	1	8	2	5	10	25	30	20	5	5			9	9	2	73	23	愛知県	2	8	2	2	ok	0	3914	97	0	0	1658	86	2256	11
V2-A-222	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	2	84	40	福岡県	2	8	6	1	ok	0	3902	97	0	0	1652	86	2250	11
V2-A-223	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	1	47	14	神奈川県	1	1	2	2	ok	0	3934	97	0	0	1668	86	2266	11
V2-A-224	V2	A	1	10	2	5	10	25	30	20	5	5			10	9	2	82	23	愛知県	2	1	2	1	ok	0	3904	97	0	0	1653	86	2251	11
V2-A-225	V2	A	2	10	2	5	10	20	35	20	7	3			10	11	1	54	13	東京都	1	1	2	8	ok	0	3924	97	0	0	1663	86	2261	11
V2-A-226	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	1	76	42	長崎県	2	2	2	1	ok	0	3898	97	0	0	1650	86	2248	11
V2-A-227	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	1	24	38	愛媛県	1	2	2	4	ok	0	3928	97	0	0	1665	86	2263	11
V2-A-228	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	2	33	27	大阪府	2	8	2	6	ok	0	3914	97	0	0	1658	86	2256	11
V2-A-229	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	1	47	13	東京都	2	1	6	1	ok	0	3898	97	0	0	1650	86	2248	11
V2-A-230	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	2	51	14	神奈川県	2	1	6	1	ok	0	3902	97	0	0	1652	86	2250	11
V2-A-231	V2	A	2	11	2	5	10	20	30	25	7	3			10	9	2	42	9	栃木県	2	1	4	7	ok	0	3914	97	0	0	1658	86	2256	11
V2-A-232	V2	A	1	8	2	5	10	25	30	20	5	5			9	11	2	52	14	神奈川県	2	8	5	1	ok	0	3908	97	0	0	1655	86	2253	11
V2-A-233	V2	A	2	10	2	5	10	20	30	25	7	3			10	9	1	38	23	愛知県	2	1	6	4	ok	0	3908	97	0	0	1655	86	2253	11
V2-A-234	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	1	79	12	千葉県	2	6	6	3	ok	0	3918	97	0	0	1660	86	2258	11
V2-A-235	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	2	42	12	千葉県	1	8	4	4	ok	0	3934	97	0	0	1668	86	2266	11
V2-A-236	V2	A	1	8	2	5	10	25	30	20	5	5			9	9	2	81	13	東京都	2	7	2	4	ok	0	3922	97	0	0	1662	86	2260	11
V2-A-237	V2	A	2	11	2	5	10	25	30	20	5	5			10	9	1	36	38	愛媛県	2	6	6	4	ok	0	3920	97	0	0	1661	86	2259	11
V2-A-238	V2	A	1	8	2	5	10	25	30	20	5	5			9	9	1	75	14	神奈川県	2	8	2	1	ok	0	3908	97	0	0	1655	86	2253	11
V2-A-239	V2	A	2	11	2	5	10	20	30	25	7	3			10	9	2	40	11	埼玉県	2	1	4	6	ok	0	3914	97	0	0	1658	86	2256	11
V2-A-240	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	1	73	23	愛知県	2	6	1	4	ok	0	3928	97	0	0	1665	86	2263	11
V2-A-241	V2	A	2	11	2	5	10	20	30	25	7	3			10	9	2	53	26	京都府	1	1	6	3	ok	0	3926	97	0	0	1664	86	2262	11
V2-A-242	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	1	69	21	岐阜県	1	1	6	6	ok	0	3930	97	0	0	1666	86	2264	11
V2-A-243	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	2	43	34	広島県	2	8	6	1	ok	0	3900	97	0	0	1651	86	2249	11
V2-A-244	V2	A	2	10	2	5	10	25	30	20	5	5			10	9	2	27	27	大阪府	1	6	6	1	ok	0	3930	97	0	0	1666	86	2264	11
V2-A-245	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	2	35	2	青森県	2	1	1	6	ok	0	3916	97	0	0	1659	86	2257	11
V2-A-246	V2	A	2	10	2	5	10	20	30	25	5	5			10	9	2	80	13	東京都	1	1	2	1	ok	0	3922	97	0	0	1662	86	2260	11
V2-A-247	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	2	35	27	大阪府	2	6	4	3	ok	0	3922	97	0	0	1662	86	2260	11
V2-A-248	V2	A	2	11	2	5	5	15	25	35	10	5			11	9	1	92	15	新潟県	2	6	2	4	ok	0	3922	97	0	0	1662	86	2260	11
V2-A-249	V2	A	2	11	2	5	10	20	30	25	5	5			10	9	1	45	34	広島県	2	8	2	7	ok	0	3914	97	0	0	1658	86	2256	11
V2-A-250	V2	A	2	11	2	5	10	20	30	25	7	3			10	9	2	40	13	東京都	2	1	6	4	ok	0	3906	97	0	0	1654	86	2252	11
V2-B-001	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	1	81	12	千葉県	1	7	2	4	ok	0	4102	105	0	0	1673	86	2429	19
V2-B-002	V2	B	2	11	2	5	10	20	30	25	7	3	2	1	10	9	2	39	7	福島県	2	6	4	4	ok	0	4078	105	0	0	1661	86	2417	19
V2-B-003	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	1	60	23	愛知県	1	8	6	1	ok	0	4080	105	0	0	1662	86	2418	19
V2-B-004	V2	B	2	11	2	5	10	20	30	25	7	3	2	1	10	9	2	47	11	埼玉県	2	3	2	4	ok	0	4106	105	0	0	1675	86	2431	19
V2-B-005	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	2	60	33	岡山県	2	7	6	1	ok	0	4070	105	0	0	1657	86	2413	19
V2-B-006	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	2	69	27	大阪府	2	3	2	6	ok	0	4104	105	0	0	1674	86	2430	19
V2-B-007	V2	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	48	22	静岡県	2	8	6	4	ok	0	4068	105	0	0	1656	86	2412	19
V2-B-008	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	65	8	茨城県	2	6	2	3	ok	0	4080	105	0	0	1662	86	2418	19
V2-B-009	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	28	27	大阪府	2	1	1	2	ok	0	4076	105	0	0	1660	86	2416	19
V2-B-010	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	1	53	4	宮城県	1	8	2	1	ok	0	4084	105	0	0	1664	86	2420	19
V2-B-011	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	66	27	大阪府	2	7	1	4	ok	0	4088	105	0	0	1666	86	2422	19
V2-B-012	V2	B	2	10	2	5	10	20	30	25	7	3	2	1	10	9	2	26	3	岩手県	1	1	6	3	ok	0	4086	105	0	0	1665	86	2421	19
V2-B-013	V2	B	2	11	2	5	10	25	30	20	5	5	2	1	10	9	2	29	23	愛知県	2	7	6	3	ok	0	4078	105	0	0	1661	86	2417	19
V2-B-014	V2	B	2	10	2	5	10	20	30	25	7	3	2	1	10	9	2	60	23	愛知県	2	1	2	4	ok	0	4070	105	0	0	1657	86	2413	19
V2-B-015	V2	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	62	36	徳島県	2	8	2	6	ok	0	4072	105	0	0	1658	86	2414	19
V2-B-016	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	2	38	12	千葉県	2	1	6	1	ok	0	4058	105	0	0	1651	86	2407	19
V2-B-017	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	34	47	沖縄県	2	8	6	4	ok	0	4070	105	0	0	1657	86	2413	19
V2-B-018	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	1	29	13	東京都	1	8	6	3	ok	0	4086	105	0	0	1665	86	2421	19
V2-B-019	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	1	77	4	宮城県	2	8	2	1	ok	0	4064	105	0	0	1654	86	2410	19
V2-B-020	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	41	11	埼玉県	2	6	4	4	ok	0	4082	105	0	0	1663	86	2419	19
V2-B-021	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	81	13	東京都	1	7	1	4	ok	0	4106	105	0	0	1675	86	2431	19
V2-B-022	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	70	14	神奈川県	2	6	2	3	ok	0	4082	105	0	0	1663	86	2419	19
V2-B-023	V2	B	2	11	2	5	10	20	30	25	7	3	2	1	10	9	1	43	27	大阪府	1	6	4	7	ok	0	4102	105	0	0	1673	86	2429	19
V2-B-024	V2	B	2	11	2	5	10	20	30	25	7	3	2	1	10	9	1	44	20	長野県	2	1	2	3	ok	0	4068	105	0	0	1656	86	2412	19
V2-B-025	V2	B	2	10	2	5	10	20	30	20	10	5	2	1	10	9	2	26	12	千葉県	1	1	2	3	ok	0	4090	105	0	0	1667	86	2423	19
V2-B-026	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	1	88	15	新潟県	1	7	2	3	ok	0	4102	105	0	0	1673	86	2429	19
V2-B-027	V2	B	2	11	2	5	10	25	30	20	5	5	2	1	10	9	2	33	15	新潟県	1	1	4	6	ok	0	4090	105	0	0	1667	86	2423	19
V2-B-028	V2	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	51	40	福岡県	2	6	5	2	ok	0	4080	105	0	0	1662	86	2418	19
V2-B-029	V2	B	2	10	2	5	5	15	25	30	15	5	2	1	10	9	2	89	24	三重県	1	8	1	4	ok	0	4096	105	0	0	1670	86	2426	19
V2-B-030	V2	B	2	10	2	5	10	20	35	20	5	5	2	1	10	9	2	59	25	滋賀県	2	1	3	4	ok	0	4076	105	0	0	1660	86	2416	19
V2-B-031	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	73	27	大阪府	2	1	2	3	ok	0	4070	105	0	0	1657	86	2413	19
V2-B-032	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	1	32	4	宮城県	2	8	2	3	ok	0	4072	105	0	0	1658	86	2414	19
V2-B-033	V2	B	2	10	2	5	5	15	30	30	10	5	2	1	10	9	1	75	29	奈良県	2	8	6	2	ok	0	4068	105	0	0	1656	86	2412	19
V2-B-034	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	51	23	愛知県	2	7	1	1	ok	0	4080	105	0	0	1662	86	2418	19
V2-B-035	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	2	59	18	福井県	2	1	2	3	ok	0	4068	105	0	0	1656	86	2412	19
V2-B-036	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	60	40	福岡県	1	6	2	4	ok	0	4100	105	0	0	1672	86	2428	19
V2-B-037	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	1	77	14	神奈川県	1	3	2	1	ok	0	4118	105	0	0	1681	86	2437	19
V2-B-038	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	48	13	東京都	2	8	2	7	ok	0	4072	105	0	0	1658	86	2414	19
V2-B-039	V2	B	2	11	2	5	5	15	25	35	10	5	2	1	11	9	1	93	45	宮崎県	2	6	2	2	ok	0	4082	105	0	0	1663	86	2419	19
V2-B-040	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	57	11	埼玉県	2	7	2	4	ok	0	4084	105	0	0	1664	86	2420	19
V2-B-041	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	48	13	東京都	2	1	4	1	ok	0	4060	105	0	0	1652	86	2408	19
V2-B-042	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	2	73	11	埼玉県	2	7	2	2	ok	0	4084	105	0	0	1664	86	2420	19
V2-B-043	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	1	53	14	神奈川県	2	1	2	1	ok	0	4064	105	0	0	1654	86	2410	19
V2-B-044	V2	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	34	1	北海道	1	6	6	4	ok	0	4094	105	0	0	1669	86	2425	19
V2-B-045	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	1	20	11	埼玉県	1	8	5	2	ok	0	4094	105	0	0	1669	86	2425	19
V2-B-046	V2	B	2	10	2	5	10	20	30	25	7	3	2	1	10	9	1	26	14	神奈川県	1	4	2	2	ok	0	4086	105	0	0	1665	86	2421	19
V2-B-047	V2	B	2	11	2	5	10	25	30	20	5	5	2	1	10	9	1	30	9	栃木県	2	1	2	2	ok	0	4070	105	0	0	1657	86	2413	19
V2-B-048	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	2	79	27	大阪府	1	1	5	1	ok	0	4082	105	0	0	1663	86	2419	19
V2-B-049	V2	B	2	11	2	5	10	20	30	25	7	3	2	1	10	9	2	38	13	東京都	2	7	6	7	ok	0	4078	105	0	0	1661	86	2417	19
V2-B-050	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	1	72	27	大阪府	1	3	1	6	ok	0	4130	105	0	0	1687	86	2443	19
V2-B-051	V2	B	2	11	2	5	10	20	30	25	7	3	2	1	10	9	2	72	44	大分県	2	7	5	2	ok	0	4080	105	0	0	1662	86	2418	19
V2-B-052	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	26	12	千葉県	1	8	2	1	ok	0	4084	105	0	0	1664	86	2420	19
V2-B-053	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	80	1	北海道	2	2	1	2	ok	0	4068	105	0	0	1656	86	2412	19
V2-B-054	V2	B	2	11	2	5	10	20	30	25	7	3	2	1	10	9	2	44	13	東京都	2	1	6	3	ok	0	4064	105	0	0	1654	86	2410	19
V2-B-055	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	11	2	68	40	福岡県	2	7	2	5	ok	0	4082	105	0	0	1663	86	2419	19
V2-B-056	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	1	77	13	東京都	2	8	1	1	ok	0	4068	105	0	0	1656	86	2412	19
V2-B-057	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	94	12	千葉県	2	7	2	4	ok	0	4082	105	0	0	1663	86	2419	19
V2-B-058	V2	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	52	23	愛知県	2	8	4	6	ok	0	4072	105	0	0	1658	86	2414	19
V2-B-059	V2	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	53	11	埼玉県	2	2	1	5	ok	0	4072	105	0	0	1658	86	2414	19
V2-B-060	V2	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	45	27	大阪府	2	1	2	8	ok	0	4064	105	0	0	1654	86	2410	19
V2-B-061	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	42	23	愛知県	1	1	2	3	ok	0	4090	105	0	0	1667	86	2423	19
V2-B-062	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	1	51	14	神奈川県	2	7	2	2	ok	0	4084	105	0	0	1664	86	2420	19
V2-B-063	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	1	90	11	埼玉県	1	6	1	1	ok	0	4100	105	0	0	1672	86	2428	19
V2-B-064	V2	B	2	10	2	5	10	25	30	20	7	3	2	1	10	9	1	40	13	東京都	2	6	7	2	ok	0	4076	105	0	0	1660	86	2416	19
V2-B-065	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	2	26	23	愛知県	2	1	6	1	ok	0	4058	105	0	0	1651	86	2407	19
V2-B-066	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	25	4	宮城県	2	1	2	1	ok	0	4062	105	0	0	1653	86	2409	19
V2-B-067	V2	B	2	10	2	5	10	25	35	20	3	2	2	1	10	9	2	46	13	東京都	1	1	6	8	ok	0	4078	105	0	0	1661	86	2417	19
V2-B-068	V2	B	2	11	2	5	10	25	30	20	7	3	2	1	10	9	1	33	22	静岡県	1	1	7	6	ok	0	4088	105	0	0	1666	86	2422	19
V2-B-069	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	29	13	東京都	1	6	6	2	ok	0	4094	105	0	0	1669	86	2425	19
V2-B-070	V2	B	2	11	2	5	10	20	30	25	7	3	2	1	10	9	2	42	8	茨城県	2	1	4	5	ok	0	4070	105	0	0	1657	86	2413	19
V2-B-071	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	1	74	1	北海道	2	8	2	3	ok	0	4070	105	0	0	1657	86	2413	19
V2-B-072	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	69	27	大阪府	2	7	4	2	ok	0	4082	105	0	0	1663	86	2419	19
V2-B-073	V2	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	24	28	兵庫県	1	1	2	3	ok	0	4092	105	0	0	1668	86	2424	19
V2-B-074	V2	B	2	10	2	5	5	15	25	35	10	5	2	1	10	9	1	75	21	岐阜県	2	1	1	4	ok	0	4078	105	0	0	1661	86	2417	19
V2-B-075	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	1	47	28	兵庫県	2	8	2	1	ok	0	4066	105	0	0	1655	86	2411	19
V2-B-076	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	79	13	東京都	1	6	1	4	ok	0	4104	105	0	0	1674	86	2430	19
V2-B-077	V2	B	2	11	2	5	10	25	30	20	7	3	2	1	10	9	2	37	13	東京都	2	3	6	2	ok	0	4098	105	0	0	1671	86	2427	19
V2-B-078	V2	B	2	11	2	5	10	20	30	25	5	5	2	1	10	9	2	30	13	東京都	2	1	5	4	ok	0	4068	105	0	0	1656	86	2412	19
V2-B-079	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	2	67	1	北海道	1	1	2	4	ok	0	4088	105	0	0	1666	86	2422	19
V2-B-080	V2	B	2	10	2	5	10	20	30	25	7	3	2	1	10	9	1	35	28	兵庫県	2	2	6	3	ok	0	4062	105	0	0	1653	86	2409	19
V2-B-081	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	72	28	兵庫県	2	8	2	1	ok	0	4066	105	0	0	1655	86	2411	19
V2-B-082	V2	B	2	11	2	5	10	25	30	20	5	5	2	1	10	9	2	37	13	東京都	2	7	2	4	ok	0	4080	105	0	0	1662	86	2418	19
V2-B-083	V2	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	50	11	埼玉県	2	8	7	1	ok	0	4064	105	0	0	1654	86	2410	19
V2-B-084	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	2	46	4	宮城県	1	8	2	8	ok	0	4086	105	0	0	1665	86	2421	19
V2-B-085	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	1	82	44	大分県	2	1	2	1	ok	0	4060	105	0	0	1652	86	2408	19
V2-B-086	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	68	12	千葉県	2	8	2	3	ok	0	4072	105	0	0	1658	86	2414	19
V2-B-087	V2	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	49	33	岡山県	2	1	2	1	ok	0	4062	105	0	0	1653	86	2409	19
V2-B-088	V2	B	2	11	2	5	10	20	30	25	7	3	2	1	10	9	2	59	13	東京都	2	3	5	3	ok	0	4102	105	0	0	1673	86	2429	19
V2-B-089	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	1	80	1	北海道	2	4	2	2	ok	0	4062	105	0	0	1653	86	2409	19
V2-B-090	V2	B	2	11	2	5	10	20	30	25	7	3	2	1	10	9	2	30	11	埼玉県	2	1	6	4	ok	0	4068	105	0	0	1656	86	2412	19
V2-B-091	V2	B	2	10	2	5	10	20	30	25	5	5	2	1	10	9	1	75	11	埼玉県	2	7	2	2	ok	0	4084	105	0	0	1664	86	2420	19
